,NomeCidade,NumEmpCid,NumEmpDesc,NumCol_5,NumCol_9,NumCol_19,NumCol_49,NumCol_99,NumCol_199,NumCol_499,NumCol_+500
18692,Le Thoureil,25,20,5,0,0,0,0,0,0,0
18693,Tiercé,256,155,67,18,8,4,4,0,0,0
18694,Tigné,35,26,7,1,1,0,0,0,0,0
18695,Tillières,69,49,15,2,2,1,0,0,0,0
18696,Torfou,117,71,34,4,5,0,3,0,0,0
18697,La Tourlandry,53,36,10,4,1,0,2,0,0,0
18698,Toutlemonde,41,25,13,2,1,0,0,0,0,0
18699,Trélazé,608,393,118,34,24,23,6,9,1,0
18700,Le Tremblay,12,8,4,0,0,0,0,0,0,0
18701,Trémentines,100,68,23,4,2,1,1,1,0,0
18702,Trémont,15,5,6,3,1,0,0,0,0,0
18703,Turquant,42,36,4,1,1,0,0,0,0,0
18704,Les Ulmes,24,18,5,1,0,0,0,0,0,0
18705,La Varenne,100,80,15,2,1,2,0,0,0,0
18706,Varennes-sur-Loire,67,50,14,2,1,0,0,0,0,0
18707,Varrains,36,24,11,1,0,0,0,0,0,0
18708,Vauchrétien,72,54,12,3,1,2,0,0,0,0
18709,Vaudelnay,35,27,7,1,0,0,0,0,0,0
18710,Les Verchers-sur-Layon,30,23,4,0,2,0,1,0,0,0
18711,Vergonnes,10,9,1,0,0,0,0,0,0,0
18712,Vern-d'Anjou,90,59,20,5,2,3,1,0,0,0
18713,Vernantes,88,59,21,5,2,1,0,0,0,0
18714,Vernoil-le-Fourrier,64,42,18,1,2,1,0,0,0,0
18715,Verrie,14,12,2,0,0,0,0,0,0,0
18716,Vezins,65,47,12,1,3,2,0,0,0,0
18717,Vihiers,251,139,73,20,8,8,3,0,0,0
18718,Villebernier,51,42,9,0,0,0,0,0,0,0
18719,Villedieu-la-Blouère,100,63,23,5,4,3,0,2,0,0
18720,Villemoisan,19,12,7,0,0,0,0,0,0,0
18721,Villevêque,131,90,27,5,3,3,3,0,0,0
18722,Vivy,110,71,28,2,4,2,3,0,0,0
18723,Yzernay,79,52,15,4,3,3,2,0,0,0
18724,Acqueville,11,6,4,1,0,0,0,0,0,0
18725,Agneaux,315,155,103,27,12,13,4,0,1,0
18726,Agon-Coutainville,220,142,65,6,3,4,0,0,0,0
18727,Airel,17,14,2,0,1,0,0,0,0,0
18728,Amfreville,4,4,0,0,0,0,0,0,0,0
18729,Amigny,4,3,0,1,0,0,0,0,0,0
18730,Ancteville,2,2,0,0,0,0,0,0,0,0
18731,Anctoville-sur-Boscq,11,10,1,0,0,0,0,0,0,0
18732,Angey,5,2,2,0,0,1,0,0,0,0
18733,Angoville-au-Plain,1,1,0,0,0,0,0,0,0,0
18734,Angoville-sur-Ay,10,5,4,1,0,0,0,0,0,0
18735,Anneville-en-Saire,23,17,4,1,1,0,0,0,0,0
18736,Anneville-sur-Mer,11,8,3,0,0,0,0,0,0,0
18737,Annoville,32,26,4,1,1,0,0,0,0,0
18738,Appeville,2,2,0,0,0,0,0,0,0,0
18739,Argouges,17,13,4,0,0,0,0,0,0,0
18740,Aucey-la-Plaine,12,11,1,0,0,0,0,0,0,0
18741,Auderville,10,7,2,1,0,0,0,0,0,0
18742,Audouville-la-Hubert,3,3,0,0,0,0,0,0,0,0
18743,Aumeville-Lestre,2,2,0,0,0,0,0,0,0,0
18744,Auvers,20,18,2,0,0,0,0,0,0,0
18745,Auxais,4,3,1,0,0,0,0,0,0,0
18746,Avranches,691,396,208,37,20,22,4,4,0,0
18747,Azeville,3,2,1,0,0,0,0,0,0,0
18748,Bacilly,39,29,9,0,0,1,0,0,0,0
18749,La Baleine,2,1,1,0,0,0,0,0,0,0
18750,Barenton,47,22,20,4,1,0,0,0,0,0
18751,Barfleur,52,28,19,4,1,0,0,0,0,0
18752,Barneville-Carteret,213,125,63,9,12,3,1,0,0,0
18753,La Barre-de-Semilly,23,18,4,0,1,0,0,0,0,0
18754,Baubigny,8,7,1,0,0,0,0,0,0,0
18755,Baudre,17,17,0,0,0,0,0,0,0,0
18756,Baudreville,2,2,0,0,0,0,0,0,0,0
18757,Baupte,15,10,3,0,1,0,0,0,1,0
18758,La Bazoge,9,7,2,0,0,0,0,0,0,0
18759,Beauchamps,20,13,6,0,1,0,0,0,0,0
18760,Beaucoudray,6,5,1,0,0,0,0,0,0,0
18761,Beauficel,3,2,1,0,0,0,0,0,0,0
18762,Beaumont-Hague,139,58,43,6,13,8,6,3,2,0
18763,Beauvoir,40,18,16,3,2,0,1,0,0,0
18764,Bellefontaine,9,7,1,0,0,0,1,0,0,0
18765,Belval,24,18,5,1,0,0,0,0,0,0
18766,Benoîtville,24,13,8,0,2,1,0,0,0,0
18767,Bérigny,18,13,5,0,0,0,0,0,0,0
18768,Beslon,10,7,3,0,0,0,0,0,0,0
18769,Besneville,18,14,4,0,0,0,0,0,0,0
18770,Beuvrigny,2,2,0,0,0,0,0,0,0,0
18771,Beuzeville-au-Plain,3,1,2,0,0,0,0,0,0,0
18772,Beuzeville-la-Bastille,8,7,0,0,1,0,0,0,0,0
18773,Biéville,4,3,1,0,0,0,0,0,0,0
18774,Biniville,0,0,0,0,0,0,0,0,0,0
18775,Bion,13,12,0,0,1,0,0,0,0,0
18776,Biville,13,11,0,1,0,1,0,0,0,0
18777,Blainville-sur-Mer,97,57,26,8,3,3,0,0,0,0
18778,Blosville,13,12,1,0,0,0,0,0,0,0
18779,La Bloutière,9,7,2,0,0,0,0,0,0,0
18780,Boisroger,11,9,1,1,0,0,0,0,0,0
18781,Boisyvon,3,3,0,0,0,0,0,0,0,0
18782,Bolleville,12,10,2,0,0,0,0,0,0,0
18783,La Bonneville,5,3,2,0,0,0,0,0,0,0
18784,Jullouville,151,119,29,1,2,0,0,0,0,0
18785,Bourguenolles,16,11,2,0,2,0,0,1,0,0
18786,Boutteville,2,2,0,0,0,0,0,0,0,0
18787,Braffais,10,8,2,0,0,0,0,0,0,0
18788,Brainville,6,6,0,0,0,0,0,0,0,0
18789,Branville-Hague,4,4,0,0,0,0,0,0,0,0
18790,Brécey,157,85,45,12,5,6,3,0,1,0
18791,Brectouville,2,2,0,0,0,0,0,0,0,0
18792,Bréhal,235,149,64,13,5,4,0,0,0,0
18793,Bretteville,26,23,3,0,0,0,0,0,0,0
18794,Bretteville-sur-Ay,15,13,1,0,1,0,0,0,0,0
18795,Breuville,8,5,3,0,0,0,0,0,0,0
18796,Brévands,6,6,0,0,0,0,0,0,0,0
18797,Bréville-sur-Mer,57,40,11,4,1,1,0,0,0,0
18798,Bricquebec,203,124,56,10,8,4,1,0,0,0
18799,Bricquebosq,10,2,5,1,1,0,0,1,0,0
18800,Bricqueville-la-Blouette,18,16,2,0,0,0,0,0,0,0
18801,Bricqueville-sur-Mer,49,36,10,1,2,0,0,0,0,0
18802,Brillevast,6,5,1,0,0,0,0,0,0,0
18803,Brix,129,81,36,3,6,1,1,1,0,0
18804,Brouains,9,8,1,0,0,0,0,0,0,0
18805,Brucheville,5,3,2,0,0,0,0,0,0,0
18806,Buais,21,14,5,0,1,1,0,0,0,0
18807,Cambernon,16,14,1,0,0,1,0,0,0,0
18808,Cametours,11,6,5,0,0,0,0,0,0,0
18809,Camprond,13,8,5,0,0,0,0,0,0,0
18810,Canisy,69,37,24,4,2,2,0,0,0,0
18811,Canteloup,3,3,0,0,0,0,0,0,0,0
18812,Canville-la-Rocque,3,3,0,0,0,0,0,0,0,0
18813,Carantilly,19,15,3,0,1,0,0,0,0,0
18814,Carentan,483,289,123,28,21,14,5,1,2,0
18815,Carnet,7,4,3,0,0,0,0,0,0,0
18816,Carneville,6,5,1,0,0,0,0,0,0,0
18817,Carolles,62,48,13,1,0,0,0,0,0,0
18818,Carquebut,6,5,0,1,0,0,0,0,0,0
18819,Catteville,4,2,2,0,0,0,0,0,0,0
18820,Cavigny,7,6,1,0,0,0,0,0,0,0
18821,Catz,8,4,2,1,0,0,0,1,0,0
18822,Céaux,25,20,5,0,0,0,0,0,0,0
18823,Cérences,109,81,15,6,3,2,0,1,1,0
18824,Cerisy-la-Forêt,44,30,11,0,0,2,1,0,0,0
18825,Cerisy-la-Salle,59,42,15,2,0,0,0,0,0,0
18826,La Chaise-Baudouin,14,11,2,1,0,0,0,0,0,0
18827,Les Chambres,5,4,0,0,0,1,0,0,0,0
18828,Champcervon,14,13,1,0,0,0,0,0,0,0
18829,Champcey,13,11,2,0,0,0,0,0,0,0
18830,Champeaux,18,12,6,0,0,0,0,0,0,0
18831,Champrepus,19,13,2,3,1,0,0,0,0,0
18832,Les Champs-de-Losque,6,6,0,0,0,0,0,0,0,0
18833,Chanteloup,6,3,2,1,0,0,0,0,0,0
18834,La Chapelle-Cécelin,12,9,2,1,0,0,0,0,0,0
18835,La Chapelle-en-Juger,23,22,1,0,0,0,0,0,0,0
18836,La Chapelle-Urée,6,4,2,0,0,0,0,0,0,0
18837,Chasseguey,2,2,0,0,0,0,0,0,0,0
18838,Chavoy,5,4,1,0,0,0,0,0,0,0
18839,Chef-du-Pont,21,14,3,1,1,0,1,1,0,0
18840,Le Chefresne,15,12,2,1,0,0,0,0,0,0
18841,Cherbourg-Octeville,2228,1286,651,123,86,50,22,6,3,1
18842,Chérencé-le-Héron,14,14,0,0,0,0,0,0,0,0
18843,Chérencé-le-Roussel,14,14,0,0,0,0,0,0,0,0
18844,Les Chéris,4,2,2,0,0,0,0,0,0,0
18845,Chèvreville,6,6,0,0,0,0,0,0,0,0
18846,Chevry,1,1,0,0,0,0,0,0,0,0
18847,Clitourps,5,4,1,0,0,0,0,0,0,0
18848,Coigny,7,6,1,0,0,0,0,0,0,0
18849,La Colombe,36,20,10,3,2,0,1,0,0,0
18850,Colomby,11,6,2,2,1,0,0,0,0,0
18851,Condé-sur-Vire,155,96,35,6,7,7,2,1,0,1
18852,Contrières,6,5,1,0,0,0,0,0,0,0
18853,Cosqueville,11,10,1,0,0,0,0,0,0,0
18854,Coudeville-sur-Mer,40,29,5,2,1,2,1,0,0,0
18855,Coulouvray-Boisbenâtre,21,17,3,0,1,0,0,0,0,0
18856,Courcy,32,25,5,0,1,1,0,0,0,0
18857,Courtils,12,8,4,0,0,0,0,0,0,0
18858,Coutances,808,398,273,69,31,24,7,3,2,1
18859,Couvains,17,9,4,2,1,1,0,0,0,0
18860,Couville,21,11,8,2,0,0,0,0,0,0
18861,Crasville,4,3,1,0,0,0,0,0,0,0
18862,Créances,110,59,36,7,6,1,1,0,0,0
18863,Les Cresnays,7,5,1,1,0,0,0,0,0,0
18864,Cretteville,6,5,1,0,0,0,0,0,0,0
18865,La Croix-Avranchin,15,12,1,2,0,0,0,0,0,0
18866,Crollon,5,4,1,0,0,0,0,0,0,0
18867,Crosville-sur-Douve,2,2,0,0,0,0,0,0,0,0
18868,Cuves,15,11,2,0,2,0,0,0,0,0
18869,Dangy,24,18,5,0,0,1,0,0,0,0
18870,Denneville,25,21,3,1,0,0,0,0,0,0
18871,Le Dézert,22,17,3,1,0,1,0,0,0,0
18872,Digosville,29,26,3,0,0,0,0,0,0,0
18873,Digulleville,29,12,2,1,7,4,0,2,1,0
18874,Domjean,38,25,10,1,0,1,0,0,1,0
18875,Donville-les-Bains,190,137,39,2,10,1,1,0,0,0
18876,Doville,12,8,3,0,0,1,0,0,0,0
18877,Dragey-Ronthon,43,31,10,2,0,0,0,0,0,0
18878,Ducey,153,95,35,10,8,3,0,1,1,0
18879,Écausseville,2,2,0,0,0,0,0,0,0,0
18880,Écoquenéauville,1,1,0,0,0,0,0,0,0,0
18881,Éculleville,1,0,1,0,0,0,0,0,0,0
18882,Émondeville,12,7,4,1,0,0,0,0,0,0
18883,Équeurdreville-Hainneville,492,325,107,25,14,15,1,3,0,2
18884,Équilly,5,3,2,0,0,0,0,0,0,0
18885,Éroudeville,7,6,1,0,0,0,0,0,0,0
18886,L'Étang-Bertrand,8,5,3,0,0,0,0,0,0,0
18887,Étienville,20,14,6,0,0,0,0,0,0,0
18888,Fermanville,38,33,5,0,0,0,0,0,0,0
18889,Ferrières,2,1,1,0,0,0,0,0,0,0
18890,Fervaches,12,7,4,0,0,1,0,0,0,0
18891,Feugères,18,14,4,0,0,0,0,0,0,0
18892,La Feuillie,11,8,3,0,0,0,0,0,0,0
18893,Fierville-les-Mines,14,13,1,0,0,0,0,0,0,0
18894,Flamanville,71,43,17,4,3,2,0,1,1,0
18895,Fleury,48,30,15,2,1,0,0,0,0,0
18896,Flottemanville,6,4,2,0,0,0,0,0,0,0
18897,Flottemanville-Hague,17,14,3,0,0,0,0,0,0,0
18898,Folligny,24,20,1,3,0,0,0,0,0,0
18899,Fontenay,9,6,0,1,1,1,0,0,0,0
18900,Fontenay-sur-Mer,10,9,1,0,0,0,0,0,0,0
18901,Foucarville,3,2,1,0,0,0,0,0,0,0
18902,Fourneaux,1,1,0,0,0,0,0,0,0,0
18903,Le Fresne-Poret,9,9,0,0,0,0,0,0,0,0
18904,Fresville,11,9,2,0,0,0,0,0,0,0
18905,Gathemo,17,15,2,0,0,0,0,0,0,0
18906,Gatteville-le-Phare,10,3,6,1,0,0,0,0,0,0
18907,Gavray,127,76,42,6,2,1,0,0,0,0
18908,Geffosses,13,11,1,0,1,0,0,0,0,0
18909,Genêts,44,35,8,1,0,0,0,0,0,0
18910,Ger,43,30,12,1,0,0,0,0,0,0
18911,Giéville,28,20,6,0,0,2,0,0,0,0
18912,La Glacerie,216,88,76,19,20,10,1,1,1,0
18913,Glatigny,3,2,0,0,0,0,1,0,0,0
18914,La Godefroy,3,2,1,0,0,0,0,0,0,0
18915,La Gohannière,1,0,1,0,0,0,0,0,0,0
18916,Golleville,4,4,0,0,0,0,0,0,0,0
18917,Gonfreville,3,3,0,0,0,0,0,0,0,0
18918,Gonneville,31,22,6,3,0,0,0,0,0,0
18919,Gorges,17,15,2,0,0,0,0,0,0,0
18920,Gouberville,4,2,2,0,0,0,0,0,0,0
18921,Gourbesville,3,2,1,0,0,0,0,0,0,0
18922,Gourfaleur,16,12,2,0,0,2,0,0,0,0
18923,Gouvets,14,11,2,0,0,1,0,0,0,0
18924,Gouville-sur-Mer,102,65,32,3,1,1,0,0,0,0
18925,Graignes-Mesnil-Angot,22,13,5,1,2,1,0,0,0,0
18926,Le Grand-Celland,18,12,5,0,0,0,1,0,0,0
18927,Granville,1186,681,372,64,40,19,6,2,2,0
18928,Gratot,26,20,4,1,1,0,0,0,0,0
18929,Gréville-Hague,15,12,2,0,1,0,0,0,0,0
18930,Grimesnil,5,2,2,1,0,0,0,0,0,0
18931,Grosville,15,10,4,1,0,0,0,0,0,0
18932,Guéhébert,1,1,0,0,0,0,0,0,0,0
18933,Guilberville,59,37,13,1,5,2,1,0,0,0
18934,Le Guislain,4,4,0,0,0,0,0,0,0,0
18935,Le Ham,13,7,2,0,1,3,0,0,0,0
18936,Hambye,82,57,18,2,4,1,0,0,0,0
18937,Hamelin,7,4,2,0,1,0,0,0,0,0
18938,Hardinvast,18,17,1,0,0,0,0,0,0,0
18939,Hauteville-sur-Mer,57,42,13,2,0,0,0,0,0,0
18940,Hauteville-la-Guichard,20,16,4,0,0,0,0,0,0,0
18941,Hautteville-Bocage,1,1,0,0,0,0,0,0,0,0
18942,La Haye-Bellefond,1,0,1,0,0,0,0,0,0,0
18943,La Haye-d'Ectot,10,8,1,0,1,0,0,0,0,0
18944,La Haye-du-Puits,203,95,81,12,9,5,0,1,0,0
18945,La Haye-Pesnel,119,73,29,8,6,3,0,0,0,0
18946,Héauville,3,2,0,0,1,0,0,0,0,0
18947,Hébécrevon,49,34,11,2,2,0,0,0,0,0
18948,Helleville,4,3,1,0,0,0,0,0,0,0
18949,Hémevez,5,4,1,0,0,0,0,0,0,0
18950,Herqueville,4,3,0,0,0,0,0,0,0,1
18951,Heugueville-sur-Sienne,18,10,5,1,2,0,0,0,0,0
18952,Hérenguerville,8,6,2,0,0,0,0,0,0,0
18953,Heussé,11,11,0,0,0,0,0,0,0,0
18954,Hiesville,4,3,1,0,0,0,0,0,0,0
18955,Hocquigny,3,3,0,0,0,0,0,0,0,0
18956,Le Hommet-d'Arthenay,9,8,1,0,0,0,0,0,0,0
18957,Houesville,7,5,2,0,0,0,0,0,0,0
18958,Houtteville,2,2,0,0,0,0,0,0,0,0
18959,Huberville,8,7,1,0,0,0,0,0,0,0
18960,Hudimesnil,35,30,5,0,0,0,0,0,0,0
18961,Huisnes-sur-Mer,12,9,2,0,0,1,0,0,0,0
18962,Husson,7,7,0,0,0,0,0,0,0,0
18963,Hyenville,9,9,0,0,0,0,0,0,0,0
18964,Isigny-le-Buat,175,116,32,8,10,6,1,2,0,0
18965,Jobourg,10,6,4,0,0,0,0,0,0,0
18966,Joganville,2,0,1,1,0,0,0,0,0,0
18967,Juilley,28,19,3,2,2,0,0,0,2,0
18968,Juvigny-le-Tertre,42,22,12,4,3,1,0,0,0,0
18969,Lamberville,9,8,1,0,0,0,0,0,0,0
18970,La Lande-d'Airou,20,18,2,0,0,0,0,0,0,0
18971,Lapenty,5,3,2,0,0,0,0,0,0,0
18972,Laulne,6,5,1,0,0,0,0,0,0,0
18973,Lengronne,9,7,2,0,0,0,0,0,0,0
18974,Lessay,148,77,42,15,3,8,2,0,1,0
18975,Lestre,6,4,2,0,0,0,0,0,0,0
18976,Liesville-sur-Douve,9,7,2,0,0,0,0,0,0,0
18977,Lieusaint,15,10,3,1,1,0,0,0,0,0
18978,Lingeard,6,6,0,0,0,0,0,0,0,0
18979,Lingreville,65,45,17,0,3,0,0,0,0,0
18980,Lithaire,15,9,4,1,1,0,0,0,0,0
18981,Les Loges-Marchis,34,23,8,2,1,0,0,0,0,0
18982,Les Loges-sur-Brécey,6,6,0,0,0,0,0,0,0,0
18983,Lolif,22,15,6,1,0,0,0,0,0,0
18984,Longueville,41,26,11,2,0,2,0,0,0,0
18985,Le Loreur,4,3,1,0,0,0,0,0,0,0
18986,Le Lorey,18,13,3,1,0,1,0,0,0,0
18987,Lozon,7,6,1,0,0,0,0,0,0,0
18988,La Lucerne-d'Outremer,33,23,6,4,0,0,0,0,0,0
18989,Le Luot,8,6,1,1,0,0,0,0,0,0
18990,La Luzerne,1,1,0,0,0,0,0,0,0,0
18991,Macey,2,2,0,0,0,0,0,0,0,0
18992,Magneville,11,10,1,0,0,0,0,0,0,0
18993,La Mancellière-sur-Vire,19,14,2,2,0,1,0,0,0,0
18994,Marcey-les-Grèves,84,47,20,7,6,4,0,0,0,0
18995,Marchésieux,14,8,5,1,0,0,0,0,0,0
18996,Marcilly,7,6,1,0,0,0,0,0,0,0
18997,Margueray,6,6,0,0,0,0,0,0,0,0
18998,Marigny,119,71,26,6,5,8,3,0,0,0
18999,Martigny,5,3,0,1,1,0,0,0,0,0
19000,Martinvast,74,40,20,7,5,2,0,0,0,0
19001,Maupertuis,4,3,1,0,0,0,0,0,0,0
19002,Maupertus-sur-Mer,6,4,0,2,0,0,0,0,0,0
19003,La Meauffe,39,35,2,1,1,0,0,0,0,0
19004,Méautis,13,11,2,0,0,0,0,0,0,0
19005,Le Mesnil,5,5,0,0,0,0,0,0,0,0
19006,Le Mesnil-Adelée,6,5,0,0,0,1,0,0,0,0
19007,Le Mesnil-Amand,5,4,1,0,0,0,0,0,0,0
19008,Le Mesnil-Amey,5,4,1,0,0,0,0,0,0,0
19009,Le Mesnil-Aubert,3,3,0,0,0,0,0,0,0,0
19010,Le Mesnil-au-Val,9,6,3,0,0,0,0,0,0,0
19011,Le Mesnilbus,10,9,1,0,0,0,0,0,0,0
19012,Le Mesnil-Eury,2,1,1,0,0,0,0,0,0,0
19013,Le Mesnil-Garnier,8,7,1,0,0,0,0,0,0,0
19014,Le Mesnil-Gilbert,3,3,0,0,0,0,0,0,0,0
19015,Le Mesnil-Herman,6,3,3,0,0,0,0,0,0,0
19016,Le Mesnillard,6,4,1,1,0,0,0,0,0,0
19017,Le Mesnil-Opac,11,8,3,0,0,0,0,0,0,0
19018,Le Mesnil-Ozenne,6,6,0,0,0,0,0,0,0,0
19019,Le Mesnil-Rainfray,5,5,0,0,0,0,0,0,0,0
19020,Le Mesnil-Raoult,6,3,3,0,0,0,0,0,0,0
19021,Le Mesnil-Rogues,13,11,0,1,1,0,0,0,0,0
19022,Le Mesnil-Rouxelin,14,12,2,0,0,0,0,0,0,0
19023,Le Mesnil-Tôve,7,5,0,0,0,2,0,0,0,0
19024,Le Mesnil-Véneron,4,2,2,0,0,0,0,0,0,0
19025,Le Mesnil-Vigot,11,9,2,0,0,0,0,0,0,0
19026,Le Mesnil-Villeman,5,3,2,0,0,0,0,0,0,0
19027,La Meurdraquière,3,3,0,0,0,0,0,0,0,0
19028,Millières,15,12,3,0,0,0,0,0,0,0
19029,Milly,12,8,3,0,0,1,0,0,0,0
19030,Mobecq,9,8,1,0,0,0,0,0,0,0
19031,Les Moitiers-d'Allonne,27,21,4,1,1,0,0,0,0,0
19032,Les Moitiers-en-Bauptois,11,10,1,0,0,0,0,0,0,0
19033,Montabot,9,9,0,0,0,0,0,0,0,0
19034,Montaigu-la-Brisette,11,9,2,0,0,0,0,0,0,0
19035,Montaigu-les-Bois,10,9,1,0,0,0,0,0,0,0
19036,Montanel,7,5,2,0,0,0,0,0,0,0
19037,Montbray,25,20,5,0,0,0,0,0,0,0
19038,Montchaton,5,4,1,0,0,0,0,0,0,0
19039,Montcuit,5,4,1,0,0,0,0,0,0,0
19040,Montebourg,138,75,40,12,7,3,1,0,0,0
19041,Montfarville,36,24,10,1,1,0,0,0,0,0
19042,Montgardon,17,13,3,0,0,1,0,0,0,0
19043,Monthuchon,15,11,3,1,0,0,0,0,0,0
19044,Montjoie-Saint-Martin,11,11,0,0,0,0,0,0,0,0
19045,Montmartin-en-Graignes,24,19,4,0,0,1,0,0,0,0
19046,Montmartin-sur-Mer,89,65,15,5,3,1,0,0,0,0
19047,Montpinchon,21,17,3,1,0,0,0,0,0,0
19048,Montrabot,1,1,0,0,0,0,0,0,0,0
19049,Montreuil-sur-Lozon,15,13,1,1,0,0,0,0,0,0
19050,Le Mont-Saint-Michel,74,36,25,4,2,6,1,0,0,0
19051,Montsurvent,13,10,2,0,1,0,0,0,0,0
19052,Montviron,14,10,2,1,0,1,0,0,0,0
19053,Moon-sur-Elle,22,15,6,1,0,0,0,0,0,0
19054,Morigny,6,6,0,0,0,0,0,0,0,0
19055,Morsalines,4,3,1,0,0,0,0,0,0,0
19056,Mortain,124,75,37,6,3,3,0,0,0,0
19057,Morville,4,3,0,0,0,1,0,0,0,0
19058,La Mouche,14,8,5,0,0,1,0,0,0,0
19059,Moulines,13,10,2,0,0,1,0,0,0,0
19060,Moyon,63,41,15,1,3,2,1,0,0,0
19061,Muneville-le-Bingard,17,11,5,0,1,0,0,0,0,0
19062,Muneville-sur-Mer,12,8,3,0,0,1,0,0,0,0
19063,Nay,4,4,0,0,0,0,0,0,0,0
19064,Négreville,21,13,6,2,0,0,0,0,0,0
19065,Néhou,17,12,4,0,1,0,0,0,0,0
19066,Le Neufbourg,31,23,8,0,0,0,0,0,0,0
19067,Neufmesnil,4,3,1,0,0,0,0,0,0,0
19068,Neuville-au-Plain,2,1,1,0,0,0,0,0,0,0
19069,Neuville-en-Beaumont,0,0,0,0,0,0,0,0,0,0
19070,Néville-sur-Mer,5,5,0,0,0,0,0,0,0,0
19071,Nicorps,17,8,8,1,0,0,0,0,0,0
19072,Notre-Dame-de-Cenilly,22,18,4,0,0,0,0,0,0,0
19073,Notre-Dame-de-Livoye,2,2,0,0,0,0,0,0,0,0
19074,Notre-Dame-d'Elle,5,5,0,0,0,0,0,0,0,0
19075,Notre-Dame-du-Touchet,27,21,4,1,1,0,0,0,0,0
19076,Nouainville,6,6,0,0,0,0,0,0,0,0
19077,Octeville-l'Avenel,6,5,1,0,0,0,0,0,0,0
19078,Omonville-la-Petite,6,5,1,0,0,0,0,0,0,0
19079,Omonville-la-Rogue,12,8,4,0,0,0,0,0,0,0
19080,Orglandes,13,10,3,0,0,0,0,0,0,0
19081,Orval,34,24,6,1,1,2,0,0,0,0
19082,Ouville,23,14,8,1,0,0,0,0,0,0
19083,Ozeville,5,1,1,2,0,1,0,0,0,0
19084,Parigny,81,49,18,5,3,5,1,0,0,0
19085,Percy,149,103,27,7,8,4,0,0,0,0
19086,Périers,187,99,60,13,6,7,1,1,0,0
19087,La Pernelle,13,8,2,1,1,1,0,0,0,0
19088,Les Perques,2,2,0,0,0,0,0,0,0,0
19089,Perriers-en-Beauficel,6,6,0,0,0,0,0,0,0,0
19090,Le Perron,5,4,1,0,0,0,0,0,0,0
19091,Le Petit-Celland,2,1,1,0,0,0,0,0,0,0
19092,Picauville,108,63,30,7,5,0,2,0,1,0
19093,Pierreville,17,11,5,0,1,0,0,0,0,0
19094,Les Pieux,191,99,63,14,7,5,2,0,0,1
19095,Pirou,70,48,20,2,0,0,0,0,0,0
19096,Placy-Montaigu,13,13,0,0,0,0,0,0,0,0
19097,Le Plessis-Lastelle,4,4,0,0,0,0,0,0,0,0
19098,Plomb,12,7,4,0,1,0,0,0,0,0
19099,Poilley,57,25,19,5,5,3,0,0,0,0
19100,Pontaubault,32,19,8,1,2,1,1,0,0,0
19101,Pont-Hébert,52,34,10,4,2,0,2,0,0,0
19102,Pontorson,273,155,95,13,5,4,1,0,0,0
19103,Ponts,46,21,14,6,2,2,1,0,0,0
19104,Portbail,141,85,42,8,3,3,0,0,0,0
19105,Précey,18,14,3,1,0,0,0,0,0,0
19106,Précorbin,18,13,4,0,0,1,0,0,0,0
19107,Prétot-Sainte-Suzanne,9,6,2,0,0,1,0,0,0,0
19108,Querqueville,106,58,30,8,3,2,1,3,1,0
19109,Quettehou,91,48,32,6,3,1,1,0,0,0
19110,Quettetot,15,13,2,0,0,0,0,0,0,0
19111,Quettreville-sur-Sienne,66,42,17,5,2,0,0,0,0,0
19112,Quibou,31,24,5,0,0,2,0,0,0,0
19113,Quinéville,24,16,8,0,0,0,0,0,0,0
19114,Raids,5,5,0,0,0,0,0,0,0,0
19115,Rampan,7,3,2,1,1,0,0,0,0,0
19116,Rauville-la-Bigot,26,17,8,0,1,0,0,0,0,0
19117,Rauville-la-Place,13,10,3,0,0,0,0,0,0,0
19118,Ravenoville,17,14,2,1,0,0,0,0,0,0
19119,Reffuveille,22,16,4,1,1,0,0,0,0,0
19120,Regnéville-sur-Mer,43,33,10,0,0,0,0,0,0,0
19121,Reigneville-Bocage,0,0,0,0,0,0,0,0,0,0
19122,Remilly-sur-Lozon,30,24,3,0,1,0,2,0,0,0
19123,Réthoville,6,4,2,0,0,0,0,0,0,0
19124,Réville,54,40,11,0,2,1,0,0,0,0
19125,La Rochelle-Normande,6,6,0,0,0,0,0,0,0,0
19126,Rocheville,15,12,3,0,0,0,0,0,0,0
19127,Romagny,21,15,2,0,2,1,0,0,0,1
19128,Roncey,34,19,11,2,1,0,1,0,0,0
19129,La Ronde-Haye,10,6,3,1,0,0,0,0,0,0
19130,Rouffigny,15,10,4,0,0,1,0,0,0,0
19131,Rouxeville,10,10,0,0,0,0,0,0,0,0
19132,Le Rozel,11,5,6,0,0,0,0,0,0,0
19133,Sacey,12,7,5,0,0,0,0,0,0,0
19134,Saint-Amand,90,49,26,3,6,3,2,1,0,0
19135,Saint-André-de-Bohon,7,6,1,0,0,0,0,0,0,0
19136,Saint-André-de-l'Épine,24,15,6,1,1,0,0,1,0,0
19137,Saint-Aubin-des-Préaux,13,11,1,1,0,0,0,0,0,0
19138,Saint-Aubin-de-Terregatte,29,22,4,1,0,2,0,0,0,0
19139,Saint-Aubin-du-Perron,5,4,1,0,0,0,0,0,0,0
19140,Saint-Barthélemy,12,9,3,0,0,0,0,0,0,0
19141,Saint-Brice,3,2,1,0,0,0,0,0,0,0
19142,Saint-Brice-de-Landelles,22,11,7,2,2,0,0,0,0,0
